
2021-03-20 20:14:21.979 +01:00 [Information] 03/20/2021 20:14:21 +01:00 Eküldött üzenet: AC_123;112,50001;13,020831

2021-03-20 20:14:26.949 +01:00 [Information] 03/20/2021 20:14:26 +01:00 Eküldött üzenet: AC_123;110,50001;6,25

2021-03-20 20:14:31.949 +01:00 [Information] 03/20/2021 20:14:31 +01:00 Eküldött üzenet: AC_123;109,12501;8,333331

2021-03-20 20:14:36.986 +01:00 [Information] 03/20/2021 20:14:36 +01:00 Eküldött üzenet: AC_123;108,50001;8,333331

2021-03-20 20:14:41.960 +01:00 [Information] 03/20/2021 20:14:41 +01:00 Eküldött üzenet: AC_123;108,62501;12,5

2021-03-20 20:14:46.948 +01:00 [Information] 03/20/2021 20:14:46 +01:00 Eküldött üzenet: AC_123;107,12501;24,999994

2021-03-20 20:14:51.975 +01:00 [Information] 03/20/2021 20:14:51 +01:00 Eküldött üzenet: AC_123;107,62501;10,9375

2021-03-20 20:14:56.948 +01:00 [Information] 03/20/2021 20:14:56 +01:00 Eküldött üzenet: AC_123;107,12501;8,333331

2021-03-20 20:15:01.959 +01:00 [Information] 03/20/2021 20:15:01 +01:00 Eküldött üzenet: AC_123;107,00001;7,8125

2021-03-20 20:15:06.950 +01:00 [Information] 03/20/2021 20:15:06 +01:00 Eküldött üzenet: AC_123;107,12501;6,25

2021-03-20 20:15:11.973 +01:00 [Information] 03/20/2021 20:15:11 +01:00 Eküldött üzenet: AC_123;107,75001;14,583338

2021-03-20 20:15:16.957 +01:00 [Information] 03/20/2021 20:15:16 +01:00 Eküldött üzenet: AC_123;106,25001;13,020831

2021-03-20 20:15:21.984 +01:00 [Information] 03/20/2021 20:15:21 +01:00 Eküldött üzenet: AC_123;108,25001;21,875

2021-03-20 20:15:26.961 +01:00 [Information] 03/20/2021 20:15:26 +01:00 Eküldött üzenet: AC_123;110,12501;7,8125

2021-03-20 20:15:31.962 +01:00 [Information] 03/20/2021 20:15:31 +01:00 Eküldött üzenet: AC_123;109,25001;6,2499943

2021-03-20 20:15:36.961 +01:00 [Information] 03/20/2021 20:15:36 +01:00 Eküldött üzenet: AC_123;108,00001;8,333331

2021-03-20 20:15:41.970 +01:00 [Information] 03/20/2021 20:15:41 +01:00 Eküldött üzenet: AC_123;108,50001;6,25

2021-03-20 20:15:46.977 +01:00 [Information] 03/20/2021 20:15:46 +01:00 Eküldött üzenet: AC_123;108,12501;8,333331

2021-03-20 20:15:51.961 +01:00 [Information] 03/20/2021 20:15:51 +01:00 Eküldött üzenet: AC_123;108,00001;21,875

2021-03-20 20:15:56.961 +01:00 [Information] 03/20/2021 20:15:56 +01:00 Eküldött üzenet: AC_123;107,62501;10,9375

2021-03-20 20:16:01.963 +01:00 [Information] 03/20/2021 20:16:01 +01:00 Eküldött üzenet: AC_123;109,00001;14,583331

2021-03-20 20:16:06.978 +01:00 [Information] 03/20/2021 20:16:06 +01:00 Eküldött üzenet: AC_123;108,75001;11,979169

2021-03-20 20:16:11.950 +01:00 [Information] 03/20/2021 20:16:11 +01:00 Eküldött üzenet: AC_123;109,12501;6,25

2021-03-20 20:16:16.952 +01:00 [Information] 03/20/2021 20:16:16 +01:00 Eküldött üzenet: AC_123;107,50001;6,2500057

2021-03-20 20:16:21.965 +01:00 [Information] 03/20/2021 20:16:21 +01:00 Eküldött üzenet: AC_123;109,12501;8,333331

2021-03-20 20:16:26.984 +01:00 [Information] 03/20/2021 20:16:26 +01:00 Eküldött üzenet: AC_123;111,62501;25

2021-03-20 20:16:31.976 +01:00 [Information] 03/20/2021 20:16:31 +01:00 Eküldött üzenet: AC_123;113,62501;16,145832

2021-03-20 20:16:46.955 +01:00 [Information] 03/20/2021 20:16:46 +01:00 Eküldött üzenet: AC_123;112,12501;22,916668

2021-03-20 20:16:51.967 +01:00 [Information] 03/20/2021 20:16:51 +01:00 Eküldött üzenet: AC_123;112,00001;6,25

2021-03-20 20:16:56.968 +01:00 [Information] 03/20/2021 20:16:56 +01:00 Eküldött üzenet: AC_123;109,12501;10,416662

2021-03-20 20:17:01.959 +01:00 [Information] 03/20/2021 20:17:01 +01:00 Eküldött üzenet: AC_123;112,37501;6,2499943

2021-03-20 20:17:06.972 +01:00 [Information] 03/20/2021 20:17:06 +01:00 Eküldött üzenet: AC_123;109,12501;23,958332

2021-03-20 20:17:46.965 +01:00 [Information] 03/20/2021 20:17:46 +01:00 Eküldött üzenet: AC_123;112,12501;6,25

2021-03-20 20:17:51.969 +01:00 [Information] 03/20/2021 20:17:51 +01:00 Eküldött üzenet: AC_123;112,12501;12,5

2021-03-20 20:17:56.962 +01:00 [Information] 03/20/2021 20:17:56 +01:00 Eküldött üzenet: AC_123;109,50001;12,499994

2021-03-20 20:18:01.965 +01:00 [Information] 03/20/2021 20:18:01 +01:00 Eküldött üzenet: AC_123;114,00001;6,2500057

2021-03-20 20:18:56.978 +01:00 [Information] 03/20/2021 20:18:56 +01:00 Eküldött üzenet: AC_123;114,87501;14,0625

2021-03-20 20:19:01.971 +01:00 [Information] 03/20/2021 20:19:01 +01:00 Eküldött üzenet: AC_123;112,50001;10,416669

2021-03-20 20:19:06.968 +01:00 [Information] 03/20/2021 20:19:06 +01:00 Eküldött üzenet: AC_123;110,25001;12,5

2021-03-20 20:19:11.967 +01:00 [Information] 03/20/2021 20:19:11 +01:00 Eküldött üzenet: AC_123;109,75001;14,0625

2021-03-20 20:19:16.961 +01:00 [Information] 03/20/2021 20:19:16 +01:00 Eküldött üzenet: AC_123;108,50001;6,25

2021-03-20 20:19:21.979 +01:00 [Information] 03/20/2021 20:19:21 +01:00 Eküldött üzenet: AC_123;106,62501;12,5

2021-03-20 20:19:26.971 +01:00 [Information] 03/20/2021 20:19:26 +01:00 Eküldött üzenet: AC_123;106,37501;24,479168

2021-03-20 20:19:31.956 +01:00 [Information] 03/20/2021 20:19:31 +01:00 Eküldött üzenet: AC_123;105,37501;13,541662

2021-03-20 20:19:36.954 +01:00 [Information] 03/20/2021 20:19:36 +01:00 Eküldött üzenet: AC_123;105,62501;8,333331

2021-03-20 20:19:41.951 +01:00 [Information] 03/20/2021 20:19:41 +01:00 Eküldött üzenet: AC_123;104,37501;6,25

2021-03-20 20:19:46.953 +01:00 [Information] 03/20/2021 20:19:46 +01:00 Eküldött üzenet: AC_123;105,25001;6,25

2021-03-20 20:19:51.961 +01:00 [Information] 03/20/2021 20:19:51 +01:00 Eküldött üzenet: AC_123;108,87501;10,416669

2021-03-20 20:19:56.989 +01:00 [Information] 03/20/2021 20:19:56 +01:00 Eküldött üzenet: AC_123;107,87501;6,2499943

2021-03-20 20:20:01.964 +01:00 [Information] 03/20/2021 20:20:01 +01:00 Eküldött üzenet: AC_123;106,12501;6,2499943

2021-03-20 20:20:06.973 +01:00 [Information] 03/20/2021 20:20:06 +01:00 Eküldött üzenet: AC_123;106,25001;10,9375

2021-03-20 20:20:11.956 +01:00 [Information] 03/20/2021 20:20:11 +01:00 Eküldött üzenet: AC_123;105,50001;9,375

2021-03-20 20:20:16.955 +01:00 [Information] 03/20/2021 20:20:16 +01:00 Eküldött üzenet: AC_123;105,50001;7,2916627

2021-03-20 20:20:21.959 +01:00 [Information] 03/20/2021 20:20:21 +01:00 Eküldött üzenet: AC_123;104,12501;8,333331

2021-03-20 20:20:26.954 +01:00 [Information] 03/20/2021 20:20:26 +01:00 Eküldött üzenet: AC_123;104,87501;8,333338

2021-03-20 20:20:31.953 +01:00 [Information] 03/20/2021 20:20:31 +01:00 Eküldött üzenet: AC_123;103,87501;12,5

2021-03-20 20:20:36.948 +01:00 [Information] 03/20/2021 20:20:36 +01:00 Eküldött üzenet: AC_123;104,50001;6,25

2021-03-20 20:20:41.970 +01:00 [Information] 03/20/2021 20:20:41 +01:00 Eküldött üzenet: AC_123;103,62501;8,333331

2021-03-20 20:20:46.960 +01:00 [Information] 03/20/2021 20:20:46 +01:00 Eküldött üzenet: AC_123;105,00001;6,2499943

2021-03-20 20:20:51.968 +01:00 [Information] 03/20/2021 20:20:51 +01:00 Eküldött üzenet: AC_123;104,00001;14,583325

2021-03-20 20:20:56.970 +01:00 [Information] 03/20/2021 20:20:56 +01:00 Eküldött üzenet: AC_123;108,62501;8,333331

2021-03-20 20:21:01.961 +01:00 [Information] 03/20/2021 20:21:01 +01:00 Eküldött üzenet: AC_123;108,62501;6,2500057

2021-03-20 20:21:06.968 +01:00 [Information] 03/20/2021 20:21:06 +01:00 Eküldött üzenet: AC_123;106,62501;14,583331

2021-03-20 20:21:11.964 +01:00 [Information] 03/20/2021 20:21:11 +01:00 Eküldött üzenet: AC_123;105,50001;6,2500057

2021-03-20 20:21:16.961 +01:00 [Information] 03/20/2021 20:21:16 +01:00 Eküldött üzenet: AC_123;106,62501;12,5

2021-03-20 20:21:21.978 +01:00 [Information] 03/20/2021 20:21:21 +01:00 Eküldött üzenet: AC_123;105,12501;7,8125

2021-03-20 20:21:26.949 +01:00 [Information] 03/20/2021 20:21:26 +01:00 Eküldött üzenet: AC_123;105,00001;6,25

2021-03-20 20:21:31.953 +01:00 [Information] 03/20/2021 20:21:31 +01:00 Eküldött üzenet: AC_123;104,00001;6,25

2021-03-20 20:21:36.955 +01:00 [Information] 03/20/2021 20:21:36 +01:00 Eküldött üzenet: AC_123;106,87501;8,333331

2021-03-20 20:21:41.954 +01:00 [Information] 03/20/2021 20:21:41 +01:00 Eküldött üzenet: AC_123;104,75001;6,25

2021-03-20 20:21:46.958 +01:00 [Information] 03/20/2021 20:21:46 +01:00 Eküldött üzenet: AC_123;105,25001;8,333331

2021-03-20 20:21:51.963 +01:00 [Information] 03/20/2021 20:21:51 +01:00 Eküldött üzenet: AC_123;104,25001;10,416662

2021-03-20 20:21:56.970 +01:00 [Information] 03/20/2021 20:21:56 +01:00 Eküldött üzenet: AC_123;106,25001;9,895831

2021-03-20 20:22:01.954 +01:00 [Information] 03/20/2021 20:22:01 +01:00 Eküldött üzenet: AC_123;110,25001;8,333338

2021-03-20 20:22:06.961 +01:00 [Information] 03/20/2021 20:22:06 +01:00 Eküldött üzenet: AC_123;110,25001;6,25

2021-03-20 20:22:11.969 +01:00 [Information] 03/20/2021 20:22:11 +01:00 Eküldött üzenet: AC_123;107,37501;8,333331

2021-03-20 20:22:16.982 +01:00 [Information] 03/20/2021 20:22:16 +01:00 Eküldött üzenet: AC_123;106,25001;12,5

2021-03-20 20:22:21.964 +01:00 [Information] 03/20/2021 20:22:21 +01:00 Eküldött üzenet: AC_123;105,00001;6,25

2021-03-20 20:22:26.964 +01:00 [Information] 03/20/2021 20:22:26 +01:00 Eküldött üzenet: AC_123;106,00001;8,333331

2021-03-20 20:22:31.952 +01:00 [Information] 03/20/2021 20:22:31 +01:00 Eküldött üzenet: AC_123;104,50001;10,416669

2021-03-20 20:22:36.962 +01:00 [Information] 03/20/2021 20:22:36 +01:00 Eküldött üzenet: AC_123;104,87501;6,25

2021-03-20 20:22:41.965 +01:00 [Information] 03/20/2021 20:22:41 +01:00 Eküldött üzenet: AC_123;103,50001;35,416668

2021-03-20 20:22:46.968 +01:00 [Information] 03/20/2021 20:22:46 +01:00 Eküldött üzenet: AC_123;103,87501;10,416662

2021-03-20 20:22:51.948 +01:00 [Information] 03/20/2021 20:22:51 +01:00 Eküldött üzenet: AC_123;103,50001;8,333331

2021-03-20 20:22:56.968 +01:00 [Information] 03/20/2021 20:22:56 +01:00 Eküldött üzenet: AC_123;109,87501;8,333331

2021-03-20 20:23:02.016 +01:00 [Information] 03/20/2021 20:23:02 +01:00 Eküldött üzenet: AC_123;106,62501;14,285719

2021-03-20 20:23:06.966 +01:00 [Information] 03/20/2021 20:23:06 +01:00 Eküldött üzenet: AC_123;109,87501;16,666662

2021-03-20 20:23:11.965 +01:00 [Information] 03/20/2021 20:23:11 +01:00 Eküldött üzenet: AC_123;109,75001;8,333338

2021-03-20 20:23:16.953 +01:00 [Information] 03/20/2021 20:23:16 +01:00 Eküldött üzenet: AC_123;107,25001;6,25

2021-03-20 20:23:21.966 +01:00 [Information] 03/20/2021 20:23:21 +01:00 Eküldött üzenet: AC_123;105,12501;13,541662

2021-03-20 20:23:26.964 +01:00 [Information] 03/20/2021 20:23:26 +01:00 Eküldött üzenet: AC_123;114,75001;6,2499943

2021-03-20 20:23:31.964 +01:00 [Information] 03/20/2021 20:23:31 +01:00 Eküldött üzenet: AC_123;109,12501;6,25

2021-03-20 20:23:36.976 +01:00 [Information] 03/20/2021 20:23:36 +01:00 Eküldött üzenet: AC_123;107,37501;10,9375

2021-03-20 20:23:41.962 +01:00 [Information] 03/20/2021 20:23:41 +01:00 Eküldött üzenet: AC_123;105,12501;6,2499943

2021-03-20 20:23:46.965 +01:00 [Information] 03/20/2021 20:23:46 +01:00 Eküldött üzenet: AC_123;105,25001;8,333331

2021-03-20 20:23:51.970 +01:00 [Information] 03/20/2021 20:23:51 +01:00 Eküldött üzenet: AC_123;104,12501;9,895831

2021-03-20 20:23:56.959 +01:00 [Information] 03/20/2021 20:23:56 +01:00 Eküldött üzenet: AC_123;106,12501;14,583331

2021-03-20 20:24:02.029 +01:00 [Information] 03/20/2021 20:24:02 +01:00 Eküldött üzenet: AC_123;105,37501;14,0625

2021-03-20 20:24:06.989 +01:00 [Information] 03/20/2021 20:24:06 +01:00 Eküldött üzenet: AC_123;108,50001;14,0625

2021-03-20 20:24:11.976 +01:00 [Information] 03/20/2021 20:24:11 +01:00 Eküldött üzenet: AC_123;108,00001;6,25

2021-03-20 20:24:16.958 +01:00 [Information] 03/20/2021 20:24:16 +01:00 Eküldött üzenet: AC_123;110,50001;17,708332

2021-03-20 20:24:21.970 +01:00 [Information] 03/20/2021 20:24:21 +01:00 Eküldött üzenet: AC_123;108,00001;10,9375

2021-03-20 20:24:26.962 +01:00 [Information] 03/20/2021 20:24:26 +01:00 Eküldött üzenet: AC_123;109,12501;6,2499943

2021-03-20 20:24:31.958 +01:00 [Information] 03/20/2021 20:24:31 +01:00 Eküldött üzenet: AC_123;106,12501;12,5

2021-03-20 20:24:36.971 +01:00 [Information] 03/20/2021 20:24:36 +01:00 Eküldött üzenet: AC_123;106,37501;8,333331

2021-03-20 20:24:41.960 +01:00 [Information] 03/20/2021 20:24:41 +01:00 Eküldött üzenet: AC_123;104,87501;6,25

2021-03-20 20:24:46.960 +01:00 [Information] 03/20/2021 20:24:46 +01:00 Eküldött üzenet: AC_123;105,62501;9,375

2021-03-20 20:24:51.954 +01:00 [Information] 03/20/2021 20:24:51 +01:00 Eküldött üzenet: AC_123;104,50001;9,375

2021-03-20 20:24:56.962 +01:00 [Information] 03/20/2021 20:24:56 +01:00 Eküldött üzenet: AC_123;104,75001;8,333338

2021-03-20 20:25:01.958 +01:00 [Information] 03/20/2021 20:25:01 +01:00 Eküldött üzenet: AC_123;104,00001;8,333338

2021-03-20 20:25:06.969 +01:00 [Information] 03/20/2021 20:25:06 +01:00 Eküldött üzenet: AC_123;106,25001;22,916662

2021-03-20 20:25:11.969 +01:00 [Information] 03/20/2021 20:25:11 +01:00 Eküldött üzenet: AC_123;105,25001;10,416662

2021-03-20 20:25:16.944 +01:00 [Information] 03/20/2021 20:25:16 +01:00 Eküldött üzenet: AC_123;105,50001;6,25

2021-03-20 20:25:21.976 +01:00 [Information] 03/20/2021 20:25:21 +01:00 Eküldött üzenet: AC_123;107,87501;10,416669

2021-03-20 20:25:26.965 +01:00 [Information] 03/20/2021 20:25:26 +01:00 Eküldött üzenet: AC_123;107,75001;8,333338

2021-03-20 20:25:31.963 +01:00 [Information] 03/20/2021 20:25:31 +01:00 Eküldött üzenet: AC_123;105,37501;8,333331

2021-03-20 20:25:36.962 +01:00 [Information] 03/20/2021 20:25:36 +01:00 Eküldött üzenet: AC_123;106,37501;6,2500057

2021-03-20 20:25:41.965 +01:00 [Information] 03/20/2021 20:25:41 +01:00 Eküldött üzenet: AC_123;104,62501;8,333331

2021-03-20 20:25:46.961 +01:00 [Information] 03/20/2021 20:25:46 +01:00 Eküldött üzenet: AC_123;105,87501;15,625

2021-03-20 20:25:51.963 +01:00 [Information] 03/20/2021 20:25:51 +01:00 Eküldött üzenet: AC_123;104,50001;6,25

2021-03-20 20:25:56.965 +01:00 [Information] 03/20/2021 20:25:56 +01:00 Eküldött üzenet: AC_123;105,25001;8,333338

2021-03-20 20:26:01.950 +01:00 [Information] 03/20/2021 20:26:01 +01:00 Eküldött üzenet: AC_123;104,37501;6,25

2021-03-20 20:26:07.017 +01:00 [Information] 03/20/2021 20:26:07 +01:00 Eküldött üzenet: AC_123;106,12501;23,4375

2021-03-20 20:26:11.958 +01:00 [Information] 03/20/2021 20:26:11 +01:00 Eküldött üzenet: AC_123;107,62501;9,375

2021-03-20 20:26:16.968 +01:00 [Information] 03/20/2021 20:26:16 +01:00 Eküldött üzenet: AC_123;106,00001;8,333331

2021-03-20 20:26:21.952 +01:00 [Information] 03/20/2021 20:26:21 +01:00 Eküldött üzenet: AC_123;105,50001;8,333331

2021-03-20 20:26:26.961 +01:00 [Information] 03/20/2021 20:26:26 +01:00 Eküldött üzenet: AC_123;107,75001;6,2499943

2021-03-20 20:26:31.965 +01:00 [Information] 03/20/2021 20:26:31 +01:00 Eküldött üzenet: AC_123;107,25001;10,416669

2021-03-20 20:26:36.970 +01:00 [Information] 03/20/2021 20:26:36 +01:00 Eküldött üzenet: AC_123;105,50001;12,5

2021-03-20 20:26:41.971 +01:00 [Information] 03/20/2021 20:26:41 +01:00 Eküldött üzenet: AC_123;104,62501;6,25

2021-03-20 20:26:46.954 +01:00 [Information] 03/20/2021 20:26:46 +01:00 Eküldött üzenet: AC_123;103,87501;14,062506

2021-03-20 20:26:51.957 +01:00 [Information] 03/20/2021 20:26:51 +01:00 Eküldött üzenet: AC_123;104,25001;10,9375

2021-03-20 20:26:56.952 +01:00 [Information] 03/20/2021 20:26:56 +01:00 Eküldött üzenet: AC_123;104,37501;6,25

2021-03-20 20:27:01.958 +01:00 [Information] 03/20/2021 20:27:01 +01:00 Eküldött üzenet: AC_123;107,12501;16,666662

2021-03-20 20:27:06.957 +01:00 [Information] 03/20/2021 20:27:06 +01:00 Eküldött üzenet: AC_123;106,50001;6,25

2021-03-20 20:27:11.953 +01:00 [Information] 03/20/2021 20:27:11 +01:00 Eküldött üzenet: AC_123;105,62501;8,333331

2021-03-20 20:27:16.966 +01:00 [Information] 03/20/2021 20:27:16 +01:00 Eküldött üzenet: AC_123;108,00001;6,25

2021-03-20 20:27:21.965 +01:00 [Information] 03/20/2021 20:27:21 +01:00 Eküldött üzenet: AC_123;105,62501;6,2500057

2021-03-20 20:27:26.971 +01:00 [Information] 03/20/2021 20:27:26 +01:00 Eküldött üzenet: AC_123;105,62501;10,9375

2021-03-20 20:27:31.957 +01:00 [Information] 03/20/2021 20:27:31 +01:00 Eküldött üzenet: AC_123;108,25001;6,25

2021-03-20 20:27:36.960 +01:00 [Information] 03/20/2021 20:27:36 +01:00 Eküldött üzenet: AC_123;109,12501;6,2500057

2021-03-20 20:27:41.967 +01:00 [Information] 03/20/2021 20:27:41 +01:00 Eküldött üzenet: AC_123;109,25001;16,666662

2021-03-20 20:27:46.953 +01:00 [Information] 03/20/2021 20:27:46 +01:00 Eküldött üzenet: AC_123;106,50001;16,666668

2021-03-20 20:27:51.996 +01:00 [Information] 03/20/2021 20:27:51 +01:00 Eküldött üzenet: AC_123;105,37501;23,4375

2021-03-20 20:27:56.965 +01:00 [Information] 03/20/2021 20:27:56 +01:00 Eküldött üzenet: AC_123;109,00001;6,25

2021-03-20 20:28:01.978 +01:00 [Information] 03/20/2021 20:28:01 +01:00 Eküldött üzenet: AC_123;108,25001;13,541662

2021-03-20 20:28:06.960 +01:00 [Information] 03/20/2021 20:28:06 +01:00 Eküldött üzenet: AC_123;108,37501;12,5

2021-03-20 20:28:11.960 +01:00 [Information] 03/20/2021 20:28:11 +01:00 Eküldött üzenet: AC_123;107,87501;12,5

2021-03-20 20:28:16.963 +01:00 [Information] 03/20/2021 20:28:16 +01:00 Eküldött üzenet: AC_123;106,00001;8,333325

2021-03-20 20:28:21.974 +01:00 [Information] 03/20/2021 20:28:21 +01:00 Eküldött üzenet: AC_123;113,75001;10,9375

2021-03-20 20:28:26.964 +01:00 [Information] 03/20/2021 20:28:26 +01:00 Eküldött üzenet: AC_123;109,00001;22,916662

2021-03-20 20:28:31.966 +01:00 [Information] 03/20/2021 20:28:31 +01:00 Eküldött üzenet: AC_123;106,37501;22,916662

2021-03-20 20:34:26.965 +01:00 [Information] 03/20/2021 20:34:26 +01:00 Eküldött üzenet: AC_123;112,50001;15,625

2021-03-20 20:34:31.972 +01:00 [Information] 03/20/2021 20:34:31 +01:00 Eküldött üzenet: AC_123;110,75001;6,25

2021-03-20 20:34:36.953 +01:00 [Information] 03/20/2021 20:34:36 +01:00 Eküldött üzenet: AC_123;108,62501;8,333331

2021-03-20 20:34:41.974 +01:00 [Information] 03/20/2021 20:34:41 +01:00 Eküldött üzenet: AC_123;107,12501;7,8125

2021-03-20 20:34:46.960 +01:00 [Information] 03/20/2021 20:34:46 +01:00 Eküldött üzenet: AC_123;106,75001;9,375

2021-03-20 20:35:01.977 +01:00 [Information] 03/20/2021 20:35:01 +01:00 Eküldött üzenet: AC_123;113,62501;7,8125

2021-03-20 20:35:06.974 +01:00 [Information] 03/20/2021 20:35:06 +01:00 Eküldött üzenet: AC_123;111,25001;12,5

2021-03-20 20:35:11.958 +01:00 [Information] 03/20/2021 20:35:11 +01:00 Eküldött üzenet: AC_123;109,62501;12,5

2021-03-20 20:35:16.966 +01:00 [Information] 03/20/2021 20:35:16 +01:00 Eküldött üzenet: AC_123;113,62501;12,499994

2021-03-20 20:35:21.961 +01:00 [Information] 03/20/2021 20:35:21 +01:00 Eküldött üzenet: AC_123;111,75001;18,75

2021-03-20 20:35:26.970 +01:00 [Information] 03/20/2021 20:35:26 +01:00 Eküldött üzenet: AC_123;111,75001;7,8125

2021-03-20 20:35:46.959 +01:00 [Information] 03/20/2021 20:35:46 +01:00 Eküldött üzenet: AC_123;113,00001;14,583331

2021-03-20 20:35:51.974 +01:00 [Information] 03/20/2021 20:35:51 +01:00 Eküldött üzenet: AC_123;111,25001;12,499994

2021-03-20 20:35:56.964 +01:00 [Information] 03/20/2021 20:35:56 +01:00 Eküldött üzenet: AC_123;109,87501;8,333325

2021-03-20 20:36:01.962 +01:00 [Information] 03/20/2021 20:36:01 +01:00 Eküldött üzenet: AC_123;108,50001;6,2500057

2021-03-20 20:36:06.961 +01:00 [Information] 03/20/2021 20:36:06 +01:00 Eküldött üzenet: AC_123;107,87501;6,25

2021-03-20 20:36:11.968 +01:00 [Information] 03/20/2021 20:36:11 +01:00 Eküldött üzenet: AC_123;108,12501;6,25

2021-03-20 20:36:16.961 +01:00 [Information] 03/20/2021 20:36:16 +01:00 Eküldött üzenet: AC_123;108,25001;8,333331

2021-03-20 20:36:21.971 +01:00 [Information] 03/20/2021 20:36:21 +01:00 Eküldött üzenet: AC_123;110,87501;15,104162

2021-03-20 20:36:26.962 +01:00 [Information] 03/20/2021 20:36:26 +01:00 Eküldött üzenet: AC_123;109,62501;18,749994

2021-03-20 20:36:31.965 +01:00 [Information] 03/20/2021 20:36:31 +01:00 Eküldött üzenet: AC_123;108,25001;6,25

2021-03-20 20:36:36.967 +01:00 [Information] 03/20/2021 20:36:36 +01:00 Eküldött üzenet: AC_123;107,50001;6,25

2021-03-20 20:36:41.953 +01:00 [Information] 03/20/2021 20:36:41 +01:00 Eküldött üzenet: AC_123;107,87501;14,583325

2021-03-20 20:36:46.963 +01:00 [Information] 03/20/2021 20:36:46 +01:00 Eküldött üzenet: AC_123;108,12501;10,416669

2021-03-20 20:36:51.968 +01:00 [Information] 03/20/2021 20:36:51 +01:00 Eküldött üzenet: AC_123;106,87501;25

2021-03-20 20:36:56.978 +01:00 [Information] 03/20/2021 20:36:56 +01:00 Eküldött üzenet: AC_123;108,12501;18,229162

2021-03-20 20:37:01.949 +01:00 [Information] 03/20/2021 20:37:01 +01:00 Eküldött üzenet: AC_123;106,50001;6,25

2021-03-20 20:37:06.974 +01:00 [Information] 03/20/2021 20:37:06 +01:00 Eküldött üzenet: AC_123;109,75001;37,5

2021-03-20 20:37:11.959 +01:00 [Information] 03/20/2021 20:37:11 +01:00 Eküldött üzenet: AC_123;110,00001;8,333331

2021-03-20 20:37:16.973 +01:00 [Information] 03/20/2021 20:37:16 +01:00 Eküldött üzenet: AC_123;108,37501;6,2499943

2021-03-20 20:37:21.970 +01:00 [Information] 03/20/2021 20:37:21 +01:00 Eküldött üzenet: AC_123;106,25001;6,2499943

2021-03-20 20:37:26.991 +01:00 [Information] 03/20/2021 20:37:26 +01:00 Eküldött üzenet: AC_123;110,00001;20,3125

2021-03-20 20:37:31.949 +01:00 [Information] 03/20/2021 20:37:31 +01:00 Eküldött üzenet: AC_123;109,87501;8,333331

2021-03-20 20:37:36.976 +01:00 [Information] 03/20/2021 20:37:36 +01:00 Eküldött üzenet: AC_123;107,87501;16,666662

2021-03-20 20:37:41.953 +01:00 [Information] 03/20/2021 20:37:41 +01:00 Eküldött üzenet: AC_123;106,12501;6,25

2021-03-20 20:37:46.959 +01:00 [Information] 03/20/2021 20:37:46 +01:00 Eküldött üzenet: AC_123;105,50001;6,25

2021-03-20 20:37:51.977 +01:00 [Information] 03/20/2021 20:37:51 +01:00 Eküldött üzenet: AC_123;105,12501;6,25

2021-03-20 20:37:56.990 +01:00 [Information] 03/20/2021 20:37:56 +01:00 Eküldött üzenet: AC_123;108,62501;12,499994

2021-03-20 20:38:01.946 +01:00 [Information] 03/20/2021 20:38:01 +01:00 Eküldött üzenet: AC_123;106,50001;6,25

2021-03-20 20:38:06.956 +01:00 [Information] 03/20/2021 20:38:06 +01:00 Eküldött üzenet: AC_123;108,00001;18,75

2021-03-20 20:38:11.977 +01:00 [Information] 03/20/2021 20:38:11 +01:00 Eküldött üzenet: AC_123;108,25001;14,0625

2021-03-20 20:38:16.964 +01:00 [Information] 03/20/2021 20:38:16 +01:00 Eküldött üzenet: AC_123;107,50001;4,6875

2021-03-20 20:38:21.971 +01:00 [Information] 03/20/2021 20:38:21 +01:00 Eküldött üzenet: AC_123;107,37501;20,833338

2021-03-20 20:38:26.973 +01:00 [Information] 03/20/2021 20:38:26 +01:00 Eküldött üzenet: AC_123;114,12501;12,5

2021-03-20 20:38:31.979 +01:00 [Information] 03/20/2021 20:38:31 +01:00 Eküldött üzenet: AC_123;112,75001;17,1875

2021-03-20 20:38:36.973 +01:00 [Information] 03/20/2021 20:38:36 +01:00 Eküldött üzenet: AC_123;112,50001;25

2021-03-20 20:38:46.959 +01:00 [Information] 03/20/2021 20:38:46 +01:00 Eküldött üzenet: AC_123;112,25001;7,8125

2021-03-20 20:38:51.961 +01:00 [Information] 03/20/2021 20:38:51 +01:00 Eküldött üzenet: AC_123;109,37501;6,2500057

2021-03-20 20:38:56.965 +01:00 [Information] 03/20/2021 20:38:56 +01:00 Eküldött üzenet: AC_123;111,00001;10,4166565

2021-03-20 20:39:01.966 +01:00 [Information] 03/20/2021 20:39:01 +01:00 Eküldött üzenet: AC_123;109,75001;6,25

2021-03-20 20:39:06.970 +01:00 [Information] 03/20/2021 20:39:06 +01:00 Eküldött üzenet: AC_123;112,12501;8,333331

